date,open,high,low,close,volumn,amount,post_close
2012-11-5,1623.76,1634.51,1620.84,1625.65,3948639,3137379840,1619.22
2012-11-6,1625.41,1627.0,1618.53,1619.74,1477616,1389244800,1600.57
2012-11-7,1617.21,1621.84,1608.79,1610.21,2722209,2583169280,1614.59
2012-11-8,1604.95,1606.47,1596.17,1603.23,2652754,2385567744,1602.62
2012-11-9,1589.52,1597.2,1588.94,1591.43,1841148,1615196288,1596.43
2012-11-12,1592.86,1600.57,1592.6,1593.79,2463567,1885842304,1595.16
2012-11-13,1600.3,1600.3,1582.0,1582.0,2133698,1959309312,1575.14
2012-11-14,1575.83,1580.36,1571.82,1575.77,1299889,1136462208,1575.58
2012-11-15,1573.59,1573.62,1568.0,1570.0,1529925,1399119744,1572.31
2012-11-16,1560.82,1562.11,1553.52,1555.27,1612542,1545113728,1551.53
2012-11-19,1550.25,1550.68,1543.02,1549.87,1418309,1391638272,1546.7
2012-11-20,1554.81,1556.91,1548.76,1552.32,1459278,1775415040,1546.46
2012-11-21,1539.89,1555.61,1539.89,1548.56,1488306,1477374464,1539.83
2012-11-22,1553.97,1556.34,1550.02,1551.94,1464125,1850290688,1554.33
2012-11-23,1559.71,1563.72,1555.32,1563.66,1382721,1421551360,1571.06
2012-11-26,1565.64,1568.78,1561.53,1561.6,1373316,1380087040,1568.58
2012-11-27,1559.46,1563.61,1556.73,1559.7,1696472,1461878144,1558.4
2012-11-28,1547.25,1548.98,1543.56,1545.5,1911474,1615333120,1544.88
2012-11-29,1541.84,1547.73,1541.84,1547.4,1467834,1249060480,1543.67
2012-11-30,1531.6,1539.09,1529.31,1539.09,1859533,1603790976,1543.82
2012-12-3,1544.59,1556.32,1541.76,1555.39,2799654,2563834368,1542.66
2012-12-4,1529.33,1534.76,1528.28,1531.02,2366549,2053854080,1531.36
2012-12-5,1544.57,1564.53,1543.31,1564.35,4991805,4290222336,1604.63
2012-12-6,1599.53,1608.25,1598.13,1598.8,4745578,4346950656,1597.37
2012-12-7,1602.3,1616.19,1599.73,1616.19,3909638,4045331200,1625.66
2012-12-10,1642.08,1651.27,1642.04,1647.2,6630206,5855071744,1644.8
2012-12-11,1648.06,1649.22,1643.71,1648.4,3177478,3648306944,1647.04
2012-12-12,1645.63,1653.96,1645.27,1649.94,2763909,2515855360,1647.56
2012-12-13,1651.67,1651.67,1644.42,1650.0,2586352,2507088896,1644.54
2012-12-14,1637.61,1664.85,1637.61,1664.85,5017065,4721792000,1695.35
2012-12-17,1732.9,1746.75,1732.9,1743.8,11087360,9233656832,1743.2
2012-12-18,1734.95,1742.05,1725.75,1739.34,4908578,4268565504,1760.51
2012-12-19,1740.28,1747.4,1738.24,1741.99,4463804,4691518464,1738.88
2012-12-20,1735.8,1739.18,1731.83,1738.51,3330680,3484472832,1733.79
2012-12-21,1753.25,1756.91,1742.76,1751.18,4589775,4908650496,1739.68
2012-12-24,1733.41,1755.02,1732.16,1755.02,4099846,4872715264,1752.43
2012-12-25,1739.74,1741.97,1734.75,1741.64,2398542,2962623744,1793.08
2012-12-26,1796.61,1803.58,1794.92,1799.88,5594461,6008254464,1794.46
2012-12-27,1805.83,1816.33,1794.19,1794.31,5440507,5405940736,1794.31
2012-12-28,1789.69,1801.58,1789.69,1795.51,3231021,3872215040,1798.81
2012-12-31,1821.98,1845.44,1821.98,1844.4,6282494,5999441408,1847.45
2013-1-4,1885.96,1899.39,1878.38,1884.76,11222335,11887758336,1857.47
2013-1-7,1865.06,1873.67,1857.35,1863.38,5003821,5349680640,1879.48
2013-1-8,1879.85,1882.85,1855.78,1855.78,4384763,4853951488,1870.59
2013-1-9,1851.61,1861.05,1849.26,1852.75,3866286,4769627136,1856.79
2013-1-10,1854.99,1867.41,1851.57,1859.24,3829128,4653377536,1865.35
2013-1-11,1857.77,1863.27,1851.53,1856.04,2985033,3352980736,1846.63
2013-1-14,1811.32,1823.99,1811.32,1821.15,3522671,4090405376,1871.48
2013-1-15,1892.51,1900.57,1889.72,1896.26,7708687,7527667712,1898.26
2013-1-16,1895.23,1898.08,1881.14,1881.14,4996481,5506484224,1886.18
2013-1-17,1871.64,1872.15,1853.52,1866.12,4228261,4295456256,1850.36
2013-1-18,1867.76,1878.3,1867.36,1869.64,4386772,4664271360,1865.6
2013-1-21,1890.85,1891.55,1872.04,1890.31,5595099,5636753920,1883.74
2013-1-22,1895.0,1895.0,1879.63,1881.1,4860713,5575945728,1913.58
2013-1-23,1890.69,1904.18,1889.09,1896.58,5106170,4536988160,1890.83
2013-1-24,1909.92,1921.83,1908.07,1921.83,6337053,5879011328,1910.62
2013-1-25,1898.28,1905.2,1893.27,1893.27,4091968,4487213568,1891.22
2013-1-28,1890.89,1926.29,1890.89,1926.29,6963782,7407157248,1939.71
2013-1-29,1959.8,1963.59,1950.54,1960.43,7727091,9026371584,1965.09
2013-1-30,1984.92,1991.12,1982.36,1986.31,7910216,9965648896,1975.77
2013-1-31,1992.48,2000.55,1983.61,1985.28,10235908,8502108672,1993.3
2013-2-1,1984.97,1985.43,1979.46,1982.55,4656482,5101207040,2006.18
2013-2-4,2068.02,2087.32,2068.02,2073.37,15112657,17463091200,2070.78
2013-2-5,2044.16,2062.19,2041.56,2053.17,7214063,7903292416,2054.53
2013-2-6,2069.34,2080.03,2067.83,2077.31,7913676,8282337792,2075.26
2013-2-7,2074.48,2077.19,2051.21,2053.05,5963023,6551391744,2023.99
2013-2-8,2044.14,2054.77,2043.37,2047.85,6359890,7021056512,2040.41
2013-2-18,2051.92,2055.16,2031.96,2037.17,7425010,7915437056,2033.84
2013-2-19,2011.39,2018.75,1998.42,1998.87,5480505,5754003456,1994.82
2013-2-20,1982.43,1983.89,1968.04,1970.29,5137549,5411145216,1960.34
2013-2-21,1955.17,1955.17,1930.41,1932.08,7754784,8316884992,1901.85
2013-2-22,1895.43,1902.0,1891.33,1894.71,4165454,4370198528,1897.5
2013-2-25,1893.44,1912.03,1893.34,1896.58,6173455,6396148224,1887.42
2013-2-26,1874.05,1883.32,1868.74,1883.32,5231763,5686233600,1913.18
2013-2-27,1871.44,1907.13,1871.44,1900.23,6960697,7235442176,1881.93
2013-2-28,1906.13,1911.55,1887.73,1888.45,4218294,4675898880,1907.04
2013-3-1,1955.73,1963.44,1949.67,1949.68,6633337,7481128448,1938.37
2013-3-4,1904.43,1904.58,1873.44,1894.02,13664544,14462850048,1856.65
2013-3-5,1844.29,1856.63,1843.16,1852.26,5958804,6498972672,1876.49
2013-3-6,1925.52,1931.12,1907.91,1915.43,8233226,8714308608,1924.23
2013-3-7,1922.93,1925.56,1910.67,1921.1,5938741,7051121664,1931.62
2013-3-8,1906.36,1913.69,1896.82,1903.26,3904002,4560193024,1895.85
2013-3-11,1895.05,1895.05,1867.5,1874.81,5040407,5210485760,1887.89
2013-3-12,1878.54,1887.56,1874.41,1882.88,3380259,3269559296,1866.6
2013-3-13,1853.02,1860.06,1846.77,1847.87,3905133,4017161728,1833.95
2013-3-14,1830.71,1849.74,1824.28,1839.23,4126025,4101294848,1838.05
2013-3-15,1835.61,1837.07,1815.37,1821.95,4834223,5185347584,1885.92
2013-3-18,1829.39,1841.62,1820.45,1833.88,5995382,6767751680,1823.51
2013-3-19,1813.32,1825.44,1811.22,1818.47,3126409,3297323008,1819.32
2013-3-20,1833.36,1863.26,1833.36,1863.26,6994824,7408297472,1892.24
2013-3-21,1906.85,1910.23,1900.25,1910.23,5870135,6372867584,1907.46
2013-3-22,1900.15,1909.33,1894.74,1897.34,4242323,4116991744,1905.19
2013-3-25,1913.79,1926.96,1910.0,1910.0,5544243,5694986240,1901.02
2013-3-26,1891.31,1894.66,1869.95,1871.59,6281746,6198158336,1862.03
2013-3-27,1863.52,1878.17,1863.52,1874.49,4661321,4330091520,1867.76
2013-3-28,1816.85,1816.85,1783.06,1805.44,15118636,14610869248,1791.72
2013-3-29,1791.57,1797.28,1782.7,1786.72,5179964,5351437824,1780.94
2013-4-1,1781.79,1795.64,1779.27,1785.53,4681272,4517444096,1783.71
2013-4-2,1785.57,1802.27,1785.02,1802.27,4471847,3921392384,1777.94
2013-4-3,1787.98,1796.14,1787.34,1790.09,3311042,3276470016,1793.78
2013-4-8,1755.76,1758.15,1748.18,1757.68,5587756,5178367488,1773.09
2013-4-9,1776.83,1790.35,1776.83,1790.18,4237405,4960688128,1785.69
2013-4-10,1787.74,1794.22,1784.43,1789.17,2751892,2941138176,1781.33
2013-4-11,1802.51,1808.29,1797.02,1798.77,4027065,3950814720,1795.28
2013-4-12,1783.09,1793.6,1779.86,1793.6,2120663,2163947008,1786.8
2013-4-15,1768.21,1776.7,1765.56,1768.58,3376601,3098667520,1761.77
2013-4-16,1746.31,1753.24,1745.32,1751.4,3710621,3596777472,1744.86
2013-4-17,1769.81,1773.79,1762.6,1765.18,3622164,3828937728,1751.25
2013-4-18,1745.94,1750.75,1740.31,1750.75,3207903,3417447424,1756.66
2013-4-19,1772.64,1794.55,1771.72,1792.32,5385265,5552515072,1801.51
2013-4-22,1820.03,1830.99,1818.04,1818.04,6412225,6740369920,1818.47
2013-4-23,1828.09,1828.09,1781.29,1784.51,5486600,6005891072,1769.61
2013-4-24,1764.03,1769.52,1760.31,1764.15,2769383,2788099328,1772.08
2013-4-25,1786.86,1786.86,1766.97,1770.39,3758569,3854438656,1795.39
2013-4-26,1786.64,1793.58,1778.55,1779.03,3319728,3250477312,1775.97
2013-5-2,1758.38,1758.38,1745.57,1752.89,3656023,3564080384,1760.82
2013-5-3,1770.69,1797.01,1770.52,1795.46,5088244,4958294528,1810.32
2013-5-6,1804.89,1811.86,1801.49,1804.38,4970038,4262880256,1814.44
2013-5-7,1812.03,1815.21,1800.39,1805.21,4109247,4461248000,1813.18
2013-5-8,1826.43,1841.49,1825.81,1837.16,5983143,6192111104,1824.28
2013-5-9,1825.38,1826.48,1815.09,1821.27,3041919,3633094144,1807.02
2013-5-10,1804.18,1822.64,1799.22,1822.45,3650894,3679294976,1809.24
2013-5-13,1819.56,1823.02,1808.51,1810.19,2937915,3096889856,1813.54
2013-5-14,1806.18,1806.55,1790.51,1795.32,3289043,3732212992,1776.93
2013-5-15,1787.84,1795.38,1783.87,1793.46,1931331,2215486464,1784.28
2013-5-16,1785.71,1794.15,1770.41,1787.02,3745617,3947867392,1808.26
2013-5-17,1819.52,1826.5,1816.49,1823.34,4041385,3839627008,1813.59
2013-5-20,1848.32,1852.25,1842.15,1845.09,5338182,5314686976,1870.26
2013-5-21,1858.14,1862.07,1854.48,1861.37,3483876,3662113536,1846.79
2013-5-22,1850.75,1860.52,1848.4,1855.17,3543869,3945480448,1855.79
2013-5-23,1849.26,1854.0,1841.51,1844.46,3236141,3797512704,1854.79
2013-5-24,1831.72,1842.8,1831.72,1835.28,3713527,3832660480,1823.18
2013-5-27,1825.23,1833.14,1822.75,1833.04,3140115,3470476032,1825.79
2013-5-28,1827.6,1835.01,1821.45,1825.35,4707865,4158302720,1838.58
2013-5-29,1873.09,1882.67,1872.38,1873.55,7175308,7105015808,1873.89
2013-5-30,1855.76,1866.76,1854.51,1864.35,4447170,4413288448,1854.38
2013-5-31,1859.24,1864.23,1858.06,1858.55,2827805,2945011968,1857.11
2013-6-3,1840.4,1845.72,1835.61,1835.61,3379611,3635643904,1845.61
2013-6-4,1837.64,1837.64,1825.37,1828.57,3061281,3329466624,1819.25
2013-6-5,1818.81,1819.95,1811.58,1813.9,2162651,2220317440,1809.05
2013-6-6,1801.49,1803.51,1795.28,1799.45,2139501,2444466944,1790.5
2013-6-7,1783.86,1793.09,1783.39,1792.6,2436151,2637562112,1773.58
2013-6-13,1733.14,1733.14,1689.01,1696.98,6077441,5898440192,1696.84
2013-6-14,1703.08,1704.37,1696.92,1700.09,2636459,2513647616,1698.94
2013-6-17,1709.48,1712.82,1697.39,1698.12,2685450,2563748096,1702.3
2013-6-18,1701.23,1711.06,1698.06,1710.83,3492071,4155289088,1701.8
2013-6-19,1697.6,1697.6,1681.77,1684.11,3085118,3261043456,1681.01
2013-6-20,1677.93,1677.93,1662.41,1667.29,3064922,3012453376,1654.1
2013-6-21,1606.97,1624.59,1598.6,1624.59,5608752,5229555712,1622.35
2013-6-24,1625.45,1625.45,1574.25,1575.47,5437653,4793720832,1557.81
2013-6-25,1508.52,1518.12,1494.52,1511.89,6465714,5527301632,1453.22
2013-6-26,1529.05,1529.05,1508.18,1517.56,6868206,5572442624,1498.36
2013-6-27,1511.49,1529.91,1511.0,1513.86,4636984,3843771648,1509.51
2013-6-28,1504.43,1529.94,1497.54,1522.23,5621003,4199546880,1538.89
2013-7-1,1539.78,1548.6,1533.06,1537.28,4074555,3172505344,1529.77
2013-7-2,1546.85,1550.59,1532.48,1534.53,3075105,2510827520,1527.35
2013-7-3,1530.66,1530.66,1512.7,1523.2,4113240,3823403264,1512.21
2013-7-4,1511.52,1517.03,1503.46,1507.73,3648931,3202957312,1543.96
2013-7-5,1538.39,1552.58,1538.39,1544.06,4694096,4211415296,1543.41
2013-7-8,1518.88,1518.88,1502.56,1508.13,4989494,4225807872,1521.02
2013-7-9,1505.91,1513.14,1503.36,1505.5,2549818,2193551616,1507.48
2013-7-10,1505.71,1519.76,1501.06,1516.02,3412014,2763888384,1508.75
2013-7-11,1555.28,1579.29,1555.28,1576.04,11090537,9918546944,1608.9
2013-7-12,1626.55,1633.01,1620.79,1626.59,7630139,7289671168,1618.81
2013-7-15,1599.04,1610.46,1588.93,1593.85,4889460,4542782464,1623.58
2013-7-16,1597.33,1598.54,1587.57,1588.47,3530072,3305073152,1586.68
2013-7-17,1602.48,1602.48,1587.89,1594.92,3385273,3099940864,1594.42
2013-7-18,1575.67,1583.12,1556.37,1558.71,4895583,4287255040,1563.99
2013-7-19,1551.3,1557.51,1538.28,1538.28,3330151,2978034944,1544.81
2013-7-22,1493.99,1502.62,1485.06,1494.63,4428365,3681319680,1495.83
2013-7-23,1520.58,1548.4,1514.44,1547.76,5467331,4538236928,1564.55
2013-7-24,1541.93,1550.01,1537.73,1540.99,4384870,3800766976,1519.44
2013-7-25,1537.73,1547.74,1526.02,1526.15,4101551,3218824192,1538.08
2013-7-26,1521.59,1523.13,1512.61,1521.2,2542649,2195736832,1518.01
2013-7-29,1505.68,1505.68,1487.45,1494.38,4464368,3721795072,1488.12
2013-7-30,1490.82,1497.26,1489.7,1491.46,2881522,2556589568,1514.19
2013-7-31,1518.83,1535.64,1518.8,1527.09,5580353,4709371392,1513.46
2013-8-1,1513.8,1533.66,1508.97,1533.66,4492433,3881553408,1521.73
2013-8-2,1550.89,1558.57,1546.19,1546.2,5394762,4726701568,1548.48
2013-8-5,1540.49,1544.06,1535.78,1536.28,2516902,2494339072,1537.03
2013-8-6,1547.61,1547.61,1541.31,1541.31,2325964,2349067520,1542.86
2013-8-7,1554.88,1575.32,1553.65,1563.87,5919850,5584627200,1570.37
2013-8-8,1548.41,1552.51,1545.03,1545.19,2969421,3110269952,1559.03
2013-8-9,1554.76,1560.5,1549.03,1549.19,3328810,2593467136,1536.74
2013-8-12,1560.16,1577.34,1557.61,1574.62,6136385,6380626944,1591.23
2013-8-13,1610.79,1621.53,1609.0,1620.05,7810224,7498775552,1609.65
2013-8-14,1622.21,1636.66,1620.38,1636.66,5831410,5667490816,1623.22
2013-8-15,1608.62,1618.1,1606.94,1610.28,3470271,3300958464,1615.09
2013-8-16,1590.92,1597.89,1580.72,1582.03,4238250,3940337408,1676.45
2013-8-19,1576.57,1589.13,1574.02,1587.88,6750237,5987149312,1582.29
2013-8-20,1603.39,1614.48,1600.13,1614.07,4205488,3945642240,1614.99
2013-8-21,1601.3,1602.95,1583.06,1586.54,4507835,4182701056,1594.02
2013-8-22,1582.33,1606.11,1578.5,1603.77,4347046,3965030656,1593.81
2013-8-23,1591.75,1595.65,1588.13,1591.95,2871749,2695880704,1582.85
2013-8-26,1573.22,1577.28,1566.38,1570.71,3293186,3149917184,1590.39
2013-8-27,1598.74,1608.08,1595.4,1606.23,4459708,4705970176,1592.43
2013-8-28,1591.35,1594.48,1581.27,1581.27,5750343,5740989952,1590.18
2013-8-29,1604.28,1606.99,1594.59,1594.59,6226621,6076657152,1588.24
2013-8-30,1586.52,1586.59,1576.06,1582.57,3622179,3749989376,1590.66
2013-9-2,1594.99,1600.59,1585.57,1593.35,6211123,7540678656,1590.81
2013-9-3,1596.47,1600.36,1591.3,1599.32,4289425,4396651520,1602.67
2013-9-4,1612.5,1619.95,1612.39,1616.03,4788669,4700212736,1613.45
2013-9-5,1615.53,1616.62,1610.65,1611.1,3943984,3967215104,1615.15
2013-9-6,1604.77,1622.29,1604.46,1613.26,3465525,3262075648,1610.61
2013-9-9,1643.18,1678.8,1643.18,1670.1,18612020,15825390592,1712.5
2013-9-10,1720.39,1725.16,1708.66,1715.36,17642670,16051198976,1707.0
2013-9-11,1745.5,1765.62,1744.72,1762.21,18889128,18057201664,1756.46
2013-9-12,1741.5,1741.5,1727.88,1730.7,7976448,7664892416,1761.17
2013-9-13,1764.03,1776.5,1761.69,1766.03,9371101,9258091520,1747.95
2013-9-16,1763.92,1765.47,1740.75,1744.13,14037363,12134860800,1728.92
2013-9-17,1744.39,1747.97,1728.21,1735.38,9415225,9596465152,1722.66
2013-9-18,1698.61,1709.9,1694.51,1695.72,6265433,6187913216,1690.48
2013-9-23,1707.9,1716.01,1703.01,1711.65,7082364,6757427712,1701.6
2013-9-24,1709.99,1709.99,1685.24,1685.71,6536553,6309923840,1670.1
2013-9-25,1671.54,1687.06,1664.17,1683.28,6219337,6043585536,1675.03
2013-9-26,1658.18,1658.18,1640.6,1641.82,6119291,5596446720,1636.23
2013-9-27,1630.69,1640.54,1630.61,1637.83,3520384,3291275520,1631.91
2013-9-30,1648.15,1652.06,1639.98,1641.66,3902066,3636825856,1642.52
2013-10-8,1637.98,1637.98,1622.59,1630.76,5986658,4753609216,1650.41
2013-10-9,1653.09,1671.6,1647.67,1671.0,6191379,4993188352,1658.61
2013-10-10,1670.79,1670.79,1660.91,1662.11,4834687,3976783104,1640.52
2013-10-11,1649.85,1660.94,1644.51,1660.75,5321187,4560395776,1650.68
2013-10-14,1670.73,1671.26,1660.55,1661.11,8458181,6476989952,1665.38
2013-10-15,1665.63,1666.81,1658.36,1661.46,6247038,5341143040,1659.21
2013-10-16,1652.59,1652.59,1639.41,1640.2,4883841,4531884032,1638.81
2013-10-17,1642.33,1646.92,1636.44,1638.69,4028590,3678265856,1638.97
2013-10-18,1630.55,1638.85,1628.25,1632.76,3664375,2864515072,1645.53
2013-10-21,1640.28,1642.26,1627.27,1627.89,3890149,3771489792,1651.06
2013-10-22,1656.64,1656.64,1645.22,1647.86,4524123,4442463232,1643.6
2013-10-23,1646.93,1669.75,1641.03,1668.3,8186468,6927430656,1640.45
2013-10-24,1633.93,1635.33,1618.62,1628.03,4593448,4161628160,1635.16
2013-10-25,1622.01,1631.63,1621.32,1627.49,3827915,3289922816,1621.13
2013-10-28,1614.68,1616.88,1606.03,1608.03,4142382,3792003840,1604.85
2013-10-29,1615.43,1636.32,1615.43,1629.87,6591650,5721491456,1622.12
2013-10-30,1634.28,1641.17,1624.58,1638.8,5146496,4666298368,1640.68
2013-10-31,1645.12,1645.12,1632.31,1632.31,8303584,6800996352,1635.47
2013-11-1,1633.03,1642.09,1628.12,1642.09,4549224,4529852416,1640.5
2013-11-4,1654.11,1659.43,1646.98,1650.81,3682655,3689666304,1639.56
2013-11-5,1629.79,1629.79,1614.41,1618.57,4583908,4235665920,1624.56
2013-11-6,1623.85,1624.36,1619.9,1624.12,3721891,3165162752,1624.91
2013-11-7,1615.51,1619.29,1610.99,1612.35,2814387,2719278080,1612.14
2013-11-8,1603.22,1613.41,1601.41,1610.64,2467723,2274334976,1593.36
2013-11-11,1587.59,1593.27,1580.92,1584.03,2867297,2447274240,1586.03
2013-11-12,1595.65,1609.71,1595.65,1608.8,3907529,3748153600,1604.04
2013-11-13,1599.0,1599.0,1587.95,1590.13,4098674,3613567488,1584.56
2013-11-14,1571.6,1574.42,1561.94,1562.43,3240479,2951848192,1570.77
2013-11-15,1573.91,1588.13,1573.91,1586.68,4228458,4092694528,1617.61
2013-11-18,1618.16,1623.97,1610.6,1619.47,7860169,7785978368,1628.97
2013-11-19,1674.72,1675.75,1659.83,1667.14,8619200,9458197504,1662.43
2013-11-20,1671.55,1676.18,1657.29,1659.59,5883556,6116496896,1656.46
2013-11-21,1654.45,1654.45,1635.71,1639.32,5943714,6027131392,1630.81
2013-11-22,1651.94,1652.59,1642.22,1650.65,4412772,4411604480,1650.11
2013-11-25,1633.84,1639.4,1628.98,1630.78,4750583,4000238848,1652.45
2013-11-26,1633.84,1641.36,1631.83,1632.08,3198050,3073950208,1636.69
2013-11-27,1630.48,1641.15,1628.27,1634.93,4303473,3689781248,1648.31
2013-11-28,1651.63,1662.93,1649.38,1657.85,4774930,4924184064,1674.9
2013-11-29,1668.95,1670.91,1660.71,1664.26,3543909,3581172992,1661.35
2013-12-2,1662.39,1685.23,1662.1,1680.28,12301453,11919775744,1661.7
2013-12-3,1672.2,1677.29,1666.49,1669.02,5999240,6033034240,1668.13
2013-12-4,1678.96,1687.79,1675.28,1687.49,4987074,4630851584,1699.01
2013-12-5,1700.53,1703.0,1692.25,1696.35,5629545,4670437376,1697.07
2013-12-6,1688.02,1691.65,1680.87,1683.39,4558838,4378268672,1672.73
2013-12-9,1681.21,1687.31,1675.77,1676.43,4461765,5104588288,1669.29
2013-12-10,1673.52,1679.36,1670.83,1674.54,3708673,3758111744,1672.85
2013-12-11,1662.09,1662.09,1649.35,1651.73,4682510,4385354240,1647.19
2013-12-12,1634.47,1641.84,1634.47,1639.97,2722195,2543785472,1634.65
2013-12-13,1617.31,1626.12,1615.24,1624.19,2990324,2647095808,1630.41
2013-12-16,1627.1,1630.84,1620.16,1621.47,3393914,3702206720,1602.54
2013-12-17,1604.71,1607.4,1597.4,1601.34,2420740,2327523328,1596.04
2013-12-18,1596.64,1599.36,1592.92,1595.98,2001195,1961871232,1599.84
2013-12-19,1605.65,1609.0,1600.28,1600.97,2796102,2603643648,1595.24
2013-12-20,1580.91,1582.72,1576.91,1578.22,2300124,2105943424,1564.49
2013-12-23,1541.37,1543.67,1528.65,1531.13,3623903,3301762560,1545.55
2013-12-24,1547.2,1550.08,1543.2,1543.98,2341496,2060528256,1551.23
2013-12-25,1542.04,1545.49,1534.88,1540.74,2194045,2060911488,1541.37
2013-12-26,1543.87,1543.87,1537.11,1537.52,1995553,1882124416,1529.43
2013-12-27,1528.35,1536.59,1524.44,1536.59,2762484,2223641600,1541.86
2013-12-30,1557.51,1559.85,1546.94,1548.76,2970379,2784602112,1549.69
2013-12-31,1541.58,1558.23,1540.19,1553.51,3352420,3166454016,1574.15
2014-1-2,1570.05,1570.05,1561.9,1562.9,3096001,2918248960,1559.21
2014-1-3,1553.45,1554.38,1547.02,1548.02,5136656,4131434240,1532.6
2014-1-6,1534.5,1534.5,1511.69,1513.64,4810211,4002055680,1505.94
2014-1-7,1500.98,1510.99,1497.78,1501.82,3072484,2857711872,1512.9
2014-1-8,1512.09,1527.56,1508.49,1523.07,3349470,3082971136,1507.16
2014-1-9,1511.98,1521.9,1508.86,1515.57,2730937,2466864896,1520.45
2014-1-10,1500.01,1505.0,1493.5,1495.58,3281670,2978667520,1498.36
2014-1-13,1500.86,1510.14,1496.69,1502.63,4133032,3329853696,1497.46
2014-1-14,1493.89,1499.06,1484.7,1488.23,3303259,2559118592,1499.71
2014-1-15,1496.83,1498.85,1491.55,1492.43,2382431,2033903104,1483.98
2014-1-16,1489.05,1489.7,1482.76,1488.02,2490199,2227305728,1494.66
2014-1-17,1487.8,1489.36,1477.87,1479.11,2649737,2307093248,1482.64
2014-1-20,1472.39,1476.7,1466.42,1469.71,2575856,2040399232,1468.87
2014-1-21,1467.15,1484.16,1467.15,1482.94,2840527,2511926272,1478.38
2014-1-22,1480.84,1487.78,1478.13,1486.14,2410706,2239030016,1509.03
2014-1-23,1511.79,1514.68,1504.59,1506.58,3528949,3416796160,1498.56
2014-1-24,1493.69,1501.05,1491.14,1499.25,2735215,2362487808,1511.07
2014-1-27,1491.83,1491.83,1478.35,1482.02,4138980,3905179136,1484.51
2014-1-28,1483.41,1491.97,1482.55,1484.71,2803726,2532076544,1482.66
2014-1-29,1493.21,1498.33,1488.94,1493.74,2360937,2005025280,1490.73
2014-1-30,1489.51,1489.51,1481.39,1484.73,2303679,2107275264,1482.52
2014-2-7,1467.36,1467.36,1458.55,1464.36,2966480,2704173824,1465.36
2014-2-10,1480.6,1496.72,1480.54,1494.45,4570008,4275433984,1502.81
2014-2-11,1505.66,1505.66,1500.85,1504.32,3534083,3640614400,1523.99
2014-2-12,1528.88,1537.81,1526.46,1530.63,5990180,4766926336,1528.28
2014-2-13,1525.53,1527.69,1519.41,1522.3,5003979,3803417344,1531.13
2014-2-14,1527.21,1536.36,1526.4,1527.81,4480617,3558937856,1531.02
2014-2-17,1545.18,1549.57,1536.29,1537.22,5987312,5324020224,1532.65
2014-2-18,1535.89,1535.89,1522.43,1523.27,4296641,3952658432,1517.02
2014-2-19,1507.49,1512.72,1505.26,1510.1,3375509,2978388992,1520.93
2014-2-20,1537.94,1556.22,1537.94,1543.69,12997384,9853731840,1535.49
2014-2-21,1517.92,1521.58,1512.13,1514.76,5226462,4246835200,1505.63
2014-2-24,1492.29,1492.29,1469.02,1470.74,6992030,5338101760,1465.66
2014-2-25,1469.26,1475.91,1469.23,1469.74,3628826,3279186432,1465.12
2014-2-26,1434.86,1442.1,1431.27,1441.11,4862436,4002458112,1441.97
2014-2-27,1449.14,1450.78,1438.79,1440.97,4551953,3959633920,1447.65
2014-2-28,1447.77,1457.71,1444.72,1455.81,5241877,4297965568,1443.8
2014-3-3,1459.86,1460.2,1452.35,1454.6,5658739,4545552384,1462.1
2014-3-4,1458.68,1459.71,1451.34,1456.04,6171091,4399166464,1453.26
2014-3-5,1466.01,1466.87,1453.89,1457.33,4043215,3378904576,1461.68
2014-3-6,1446.57,1451.14,1438.26,1439.66,3645123,3426884864,1454.74
2014-3-7,1456.09,1469.54,1455.68,1467.4,5233638,4111668480,1458.51
2014-3-10,1442.98,1442.98,1430.4,1431.98,4978965,4056551168,1427.95
2014-3-11,1406.07,1412.49,1403.94,1409.03,3591472,2948011520,1417.78
2014-3-12,1408.05,1413.23,1403.45,1413.23,3462257,2570323712,1410.83
2014-3-13,1425.84,1431.33,1421.76,1426.03,4477887,3484745472,1444.2
2014-3-14,1429.78,1437.62,1425.65,1437.09,4405859,3259302912,1429.56
2014-3-17,1435.27,1437.16,1421.44,1425.58,3001398,2219241728,1429.63
2014-3-18,1437.54,1438.39,1430.81,1432.01,4252674,3391679744,1435.43
2014-3-19,1422.34,1422.34,1410.23,1411.75,3567625,2886578176,1409.02
2014-3-20,1415.67,1431.07,1413.16,1427.95,4778997,3648011008,1430.89
2014-3-21,1402.81,1410.0,1402.4,1406.78,3723838,2994900992,1430.63
2014-3-24,1468.81,1475.79,1464.33,1471.37,11418491,8263905280,1473.75
2014-3-25,1473.18,1478.24,1470.12,1473.61,6105893,4577071616,1478.08
2014-3-26,1476.25,1480.14,1471.06,1475.18,5202400,4026738688,1467.24
2014-3-27,1464.17,1464.17,1459.0,1460.15,3091649,2629807872,1454.35
2014-3-28,1465.03,1477.15,1463.81,1473.64,5019667,4127991040,1476.49
2014-3-31,1473.15,1477.63,1464.45,1467.31,4937711,3967543808,1468.87
2014-4-1,1463.71,1468.59,1461.36,1463.64,2852851,2465145344,1478.08
2014-4-2,1475.94,1482.95,1473.94,1478.05,4369333,3379217408,1483.69
2014-4-3,1498.11,1504.54,1496.09,1500.12,6254444,5508928000,1494.08
