date,open,high,low,close,vol,amount,post_close,MA_Mean_value,MA_Sum_value,EMA_Mean_value,EMA_Sum_value,MACD_DIF_value,MACD_DEA_value,MACD_MACD_value,KDJ_K_value,KDJ_D_value,KDJ_J_value,BOLL_upper_value,BOLL_middle_value,BOLL_lower_value,RSI_RSI_value,ASI_ASI_value,WR_WR_value,CR_CR_value,RT_RT_value,WVAD_WVAD_value,EMV_EMV_value,CCI_CCI_value,ROC_ROC_value,MIKE_WEKR_value,MIKE_MIDR_value,MIKE_STOR_value,MIKE_WEKS_value,MIKE_MIDS_value,MIKE_STOS_value,BIAS_BIAS_value
2008-9-22,1785.32,1801.14,1776.7,1786.37,13909107,12552813568,1761.38,1681.8566666666654,15136.709999999988,1694.8909182438374,15136.709999999988,-101.76099468022198,-98.85098563822842,-5.820018083987122,45.50348574894947,22.76640007066455,90.97765710551934,1883.9882269051507,1681.8566666666654,1479.7251064281802,48.68932320361885,168.91000000000014,4.374870412606322,94.16450371431092,7.973160365990761,-6850230.344914082,-2.751727448044703e-06,2792.3372142499397,0.8849607499858725,2112.6099999999997,2125.6800000000003,2138.75,1774.9999999999998,1450.4599999999998,1125.9199999999998,6.214164108316872
2008-9-23,1731.86,1764.35,1719.82,1758.26,14992325,11956911104,1739.9,1680.474444444443,15124.269999999986,1707.5647345950701,15124.269999999986,-91.01326941671323,-97.2834423939254,12.540345954424339,59.43530863758543,34.98936959297151,108.32718672681328,1880.314117763078,1680.474444444443,1480.634771125808,49.090749619927486,77.82249999999993,12.701045585142648,70.4017666334235,-1.5860944188364812,2447554.402387664,-2.3461327584926427e-06,3476.3347189590327,0.19717346706177552,2031.4233333333334,2085.086666666667,2138.75,1693.8133333333333,1409.8666666666666,1125.9199999999998,4.628785389311444
2008-9-24,1681.98,1681.98,1661.07,1667.4,6429746,4977354240,1685.2,1670.763333333332,15036.869999999988,1699.5317876760562,15036.869999999988,-88.80358985793328,-95.58747188672699,13.567764057587425,59.75228725281679,43.2436754795866,92.76951079927719,1863.582956124513,1670.763333333332,1477.943710542151,44.24272765598652,141.93000000000006,39.61375551672046,16.25743645213632,-5.305915666878125,-1080124.4582891166,-2.4076603801171295e-06,3808.104701030748,-5.979339588596173,1876.7700000000007,2007.7600000000004,2138.75,1539.1600000000005,1332.5400000000002,1125.9199999999998,0.20130519183837342
2008-9-25,1740.57,1784.3,1736.64,1784.3,6800400,7269138944,1819.6,1671.9699999999984,15047.729999999987,1716.485430140845,15047.729999999987,-76.73499658700416,-91.81697682678242,30.163960479556522,71.50552353193225,52.66429149703515,109.18798760172646,1867.4621288554704,1671.9699999999984,1476.4778711445265,50.63338387962206,126.875,4.988003909836835,89.40476802577658,6.776065446087021,5198777.619079518,-1.9509133331647947e-06,6043.754216377758,3.7594859419067754,2073.296666666666,2106.0233333333335,2138.75,1735.6866666666663,1430.803333333333,1125.9199999999998,6.718421981255742
2008-9-26,1816.78,1823.0,1800.38,1803.04,4491125,5611885568,1804.7,1681.2355555555541,15131.119999999986,1733.796344112676,15131.119999999986,-64.91014434810472,-86.43561033104689,43.05093196588433,79.15280931004662,61.49379743470564,114.47083306072858,1892.1825692524876,1681.2355555555541,1470.2885418586206,55.07084220127698,97.2924999999999,5.55261913372466,449.40085040587536,1.0447947766656362,1813548.6906395531,-1.0547856203766692e-06,14442.513443452897,11.306323268863926,2154.083333333333,2168.2766666666666,2182.4700000000003,1794.6133333333332,1449.3366666666666,1104.06,7.244936263806073
2008-10-6,1788.97,1788.97,1742.24,1755.88,4675248,4731551744,1749.32,1696.345555555554,15267.109999999986,1738.2130752901408,15267.109999999986,-58.66799351309123,-80.88208696745576,44.42818690872906,79.87789497998435,67.62182994979854,104.39002504035597,1907.032952027433,1696.345555555554,1485.658159083675,58.83453517832782,71.26999999999992,18.671933680140175,2765.121293800581,-2.6503973473905873,2999414.6361896372,-5.280536226152409e-07,-37166.28011729864,10.21089630931459,2061.1966666666667,2121.8333333333335,2182.4700000000003,1701.726666666667,1402.8933333333334,1104.06,3.509570573605713
2008-10-7,1639.14,1655.29,1623.02,1654.46,5228442,6622602752,1678.7,1703.1522222222204,15328.369999999984,1721.4624602321128,15328.369999999984,-61.199322704883116,-76.94553411494124,31.492422820116246,70.95669904480665,68.7334529814679,75.40319117148414,1903.7890644749227,1703.1522222222204,1502.515379969518,53.62751367867548,191.42750000000018,46.88569282554871,162.9926519706079,-5.949548414908801,4933781.590930047,-8.201308181450842e-07,-12275.680127261092,12.610349920704605,1824.9833333333338,2003.726666666667,2182.4700000000003,1465.5133333333338,1284.7866666666669,1104.06,2.858947167898373
2008-10-8,1623.28,1647.9,1615.08,1631.63,3102452,3219535872,1612.75,1721.2011111111094,15490.809999999985,1703.4959681856903,15490.809999999985,-64.30632622888083,-74.41769253772915,20.222732617696636,49.957730105797765,62.47487868957786,24.923432938237582,1851.191394318721,1721.2011111111094,1591.2108279034978,60.92841765339075,46.490000000000066,92.04020777222,7760.149355057939,-1.3895156447153667,8642829.046778563,-2.1832476278370318e-07,-6347.969816744236,-1.0815595312433641,1647.9933333333338,1839.456666666667,2030.92,1440.0733333333337,1423.6166666666668,1407.1599999999999,5.2039886874862225
2008-10-9,1629.27,1631.04,1578.0,1579.05,3843729,4190798336,1614.9,1713.3766666666652,15420.389999999987,1678.6067745485523,15420.389999999987,-70.20216857698301,-73.57458774557992,6.744838337193812,33.448010546722315,52.799255975292674,-5.254480310418401,1866.172688429886,1713.3766666666652,1560.5806449034444,44.27944760357432,56.012500000000216,99.57142857142858,48.78972727376777,-3.2756114768448086,4835751.8622897165,-8.840772270064766e-07,-9223.47386022058,-11.605658402234695,1614.06,1841.03,2068.0,1369.06,1351.03,1333.0,7.839879536120605
2008-10-10,1519.46,1526.48,1505.54,1506.76,4082709,3540834816,1523.03,1682.3088888888876,15140.779999999988,1644.237419638842,15140.779999999988,-79.78811721350758,-74.81729363916546,-9.94164714868424,22.426773825915006,42.675095258833444,-18.06986903992187,1872.2860377941515,1682.3088888888876,1492.3317399836237,24.621975348980733,112.34999999999997,99.6156996156996,-26.279706971465224,-4.686175022325223,1762042.2830910482,-1.695441171612008e-06,21410.746359816592,-14.303914096891246,1520.313333333333,1830.3866666666665,2140.46,1202.853333333333,1195.4666666666665,1188.08,10.434997404360871
2008-10-13,1519.66,1531.72,1505.1,1506.56,2374459,2197606912,1489.21,1654.342222222221,14889.079999999989,1616.701935711074,14889.079999999989,-86.40516395479062,-77.13486770229049,-18.540592505000262,15.104270523767184,33.48482034714469,-21.65682912298783,1864.4060793446108,1654.342222222221,1444.278365099831,25.945904587015562,29.355000000000075,99.54073608052846,-18.949799116378944,-0.013274395038909148,-8294786.584705598,-1.4919463607354794e-06,5671.905880300122,-9.64615569149575,1523.8199999999997,1832.36,2140.9,1205.9199999999996,1196.5599999999997,1187.1999999999998,8.93298981535454
2008-10-14,1675.4,1679.92,1649.88,1654.73,8211823,8262428672,1638.81,1652.9344444444434,14876.40999999999,1624.3075485688591,14876.40999999999,-78.78495654178096,-77.46488547018859,-2.6401421431847325,25.758933835599436,30.90952484329627,15.457751820205765,1862.7991229846052,1652.9344444444434,1443.0697659042817,48.92516678446447,178.0950000000002,52.93173954073607,111.1716943229969,9.380894731630018,-9461903.833468672,-6.629230887383926e-07,6653.063669747457,-7.261671243624948,1817.9200000000005,1979.4100000000003,2140.9,1500.0200000000004,1343.6100000000001,1187.1999999999998,0.10862835858926438
2008-10-15,1543.24,1563.08,1532.68,1555.25,2894286,2946979072,1553.01,1627.4844444444434,14647.35999999999,1610.4960388550874,14647.35999999999,-79.8526008017675,-77.94242853650438,-3.820344530526228,22.431089580239203,28.08337975561058,11.126509229496449,1822.4809474583546,1627.4844444444434,1432.4879414305321,29.663923791920677,173.04250000000002,84.22459893048126,-13.705791302824059,-6.200154911297329,-14558115.687012155,-2.4532268193630447e-06,3740.2811790553064,-13.74290087851628,1595.5733333333337,1868.236666666667,2140.9,1277.6733333333336,1232.4366666666667,1187.1999999999998,4.4384107443251954
2008-10-16,1478.45,1496.17,1472.52,1487.96,3396426,2990045696,1485.95,1592.4755555555541,14332.279999999988,1585.9888310840702,14332.279999999988,-85.14693632395893,-79.38333009399528,-11.527212459927284,16.580435661593086,24.249065057604746,1.2431768695697656,1760.0330391872549,1592.4755555555541,1424.9180719238534,24.24168057327968,115.27249999999998,95.12087217569915,-34.028256758260056,-4.423025008384229,-10464333.846817218,-3.162215896431271e-06,2415.865805903448,-15.258445907465207,1498.58,1802.0,2105.42,1182.1299999999999,1169.1,1156.07,6.563086961739428
2008-10-17,1489.53,1500.09,1482.68,1488.47,1973248,1869743104,1484.01,1562.763333333332,14064.869999999988,1566.4850648672561,14064.869999999988,-88.28390077782433,-81.16344423076109,-14.240913094126483,13.617108184552901,20.705079433254127,-0.5588343128495552,1694.9932610266412,1562.763333333332,1430.5334056400227,26.26848207637486,29.947499999999934,92.30954676952746,-31.100638864355762,0.034269242346773865,-7273882.329351162,-2.641516262584086e-06,2064.7778484773903,-10.03288081911923,1508.3066666666664,1697.8133333333333,1887.3200000000002,1300.9066666666663,1283.013333333333,1265.12,4.75397213056351
2008-10-20,1474.97,1474.97,1453.26,1458.57,1658867,1588164480,1470.41,1540.9977777777765,13868.979999999989,1544.902051893805,13868.979999999989,-92.12073730688917,-83.35490284598671,-17.531668921804908,9.858977443779985,17.089712103429413,-4.602491875518872,1670.1402716114494,1540.9977777777765,1411.8552839441036,30.082835911804125,42.22500000000002,97.65728403776585,-10.501582430229195,-2.029224306376598,-11009184.056813352,-2.3981398365633667e-06,1942.7383080451439,-10.606571342767673,1471.2733333333333,1688.9266666666667,1906.5800000000002,1244.6133333333332,1235.6066666666666,1226.6,5.348987452573943
2008-10-21,1534.94,1545.59,1526.31,1533.01,3004321,3065614592,1537.66,1530.0399999999988,13770.35999999999,1542.5236415150441,13770.35999999999,-88.1387632221747,-84.31167492122432,-7.654176601900758,18.300937755249183,17.493453987369335,19.915905291008883,1642.1787279716996,1530.0399999999988,1417.901272028298,40.909675640907835,96.42999999999995,64.81514162181242,27.91012773122496,4.977661933675748,-12099247.558521735,-1.8682241919686073e-06,2346.144487916985,-2.915677147652067,1616.68,1761.63,1906.5800000000002,1390.02,1308.31,1226.6,0.19411257222041034
2008-10-22,1491.92,1500.87,1484.52,1494.26,2391185,2164488448,1505.46,1520.6188888888878,13685.56999999999,1532.8709132120355,13685.56999999999,-87.10572069743057,-84.87048407646557,-4.470473241929994,18.23021427572805,17.73904075015557,19.212561326873008,1628.8847642736991,1520.6188888888878,1412.3530135040764,41.976542464926844,65.04250000000008,81.91123268331421,10.701403880448717,-2.5602022005213776,-8117655.073559725,-1.8536211513174043e-06,2617.0847555343425,-0.8295946268815206,1533.173333333333,1719.8766666666666,1906.5800000000002,1306.5133333333329,1266.5566666666664,1226.6,1.7334316363877458
2008-10-23,1433.81,1435.53,1416.36,1426.44,4528982,3493149440,1429.42,1511.6944444444434,13605.24999999999,1511.5847305696284,13605.24999999999,-90.71384156040949,-86.03915557325436,-9.349371974310259,13.42832820992283,16.30213657007799,7.680711489612506,1635.2243012442782,1511.6944444444434,1388.1645876446087,42.33336502804983,107.85000000000008,96.1754439216876,15.401533949920726,-4.644927122199949,-7382702.731569085,-1.6965017149479686e-06,2822.6121358572655,-5.3180756159728055,1435.86,1689.67,1943.4800000000002,1172.2999999999997,1162.5499999999997,1152.7999999999997,5.639661160213821
2008-10-24,1457.19,1461.65,1442.88,1444.74,1745003,1689494912,1436.09,1504.8255555555545,13543.429999999991,1498.2157844557028,13543.429999999991,-91.0471118483797,-87.04074682827942,-8.012730040200552,12.541534332491691,15.048602490882558,7.527398015709956,1635.4072589229136,1504.8255555555545,1374.2438521881954,44.27271891941561,47.132500000000164,89.23205342237058,27.49153695395108,1.27475447806642,-7371652.258032616,-1.4331626321089901e-06,3410.574557469143,-12.690287841520972,1483.1533333333339,1713.316666666667,1943.4800000000002,1219.5933333333337,1186.1966666666667,1152.7999999999997,3.9928585299292036
2008-10-27,1379.53,1379.53,1361.54,1366.5,2704481,2313762816,1346.41,1472.799999999999,13255.199999999992,1471.8726275645622,13255.199999999992,-96.51201464552605,-88.93500039172875,-15.154028507594603,9.181372860210967,13.092859280658693,1.3584000193155141,1579.8782658723142,1472.799999999999,1365.721734127684,19.55632406899751,118.91750000000008,97.53895008435049,-51.22060706882673,-5.5676648193074385,-3680072.0800214615,-2.6012296361144635e-06,2597.965488907194,-12.136312489953385,1376.8399999999997,1570.7299999999998,1764.62,1175.2999999999997,1167.6499999999999,1160.0,7.217544812601787
2008-10-28,1274.8,1295.42,1269.33,1295.04,2792233,2280084224,1272.45,1443.8877777777768,12994.98999999999,1436.5061020516498,12994.98999999999,-105.39429444789971,-92.22685920296296,-26.33487048987351,9.223065388551566,11.802927983289651,4.063340199075395,1582.2517335137761,1443.8877777777768,1305.5238220417775,20.784401613626176,135.96750000000003,90.69354955476724,-48.56275346927721,-5.371114368062191,-2657357.670549961,-2.402868527109175e-06,2115.768680607621,-12.965402295760645,1303.8633333333332,1562.8566666666666,1821.85,1027.6033333333332,1010.3366666666666,993.0699999999999,10.308819014096914
2008-10-29,1364.08,1364.08,1344.39,1352.57,3887877,3554356480,1377.12,1428.8444444444435,12859.599999999991,1419.71888164132,12859.599999999991,-106.56298324522504,-95.09408401141538,-22.93779846761933,16.192388919233707,13.266081628604336,22.04500350049245,1574.0418937979548,1428.8444444444435,1283.6469950909323,34.430849601319764,99.81,69.86896401940201,-18.316900430495842,4.346490370123313,-6295808.739700881,-1.5022520263312304e-06,2404.2991618529254,-9.130180655303773,1438.0300000000002,1629.94,1821.85,1161.7700000000002,1077.42,993.0699999999999,5.3381909235123395
2008-10-30,1326.18,1327.51,1305.64,1323.37,2114825,1833590656,1338.96,1410.499999999999,12694.49999999999,1400.449105313056,12694.49999999999,-108.59357437423819,-97.79398208397994,-21.599184580516493,17.315353562652334,14.615838939953669,22.714382808049663,1562.4885334856247,1410.499999999999,1258.5114665143735,32.27171205222918,62.33749999999981,80.4387171505104,-30.500921942224934,-2.1824972950898136,-6447394.910993229,-2.016991077985889e-06,2281.0089956167017,-9.269352859307407,1368.35,1595.1,1821.85,1092.09,1042.58,993.0699999999999,6.1772421127259305
2008-10-31,1348.5,1355.11,1341.56,1341.56,2412094,2270795520,1329.93,1397.498888888888,12577.48999999999,1388.6712842504448,12577.48999999999,-107.49590560780393,-99.73436678874475,-15.523077638118366,20.25878900363989,16.49682229451574,27.782722421888188,1550.8277234444693,1397.498888888888,1244.1700543333066,37.11144890181306,50.17249999999984,73.85434011438498,-14.502759013188872,1.3651602480588387,-6429685.816422571,-1.4546995554743789e-06,2463.291978897872,-12.488503010417418,1422.8233333333333,1622.3366666666666,1821.85,1146.5633333333333,1069.8166666666666,993.0699999999999,4.002785929465991
2008-11-3,1312.79,1333.34,1309.35,1322.09,1691923,1577249408,1345.27,1374.0633333333324,12366.56999999999,1375.355027400356,12366.56999999999,-106.96404653885611,-101.18030273876704,-11.56748760017814,21.10137918834119,18.031674592457556,27.240788380108462,1499.2780073047875,1374.0633333333324,1248.8486593618773,23.566272308000798,38.055000000000064,77.2134404422562,-41.357433169216534,-1.461929815535612,-5473048.613428449,-2.3169965925500635e-06,2226.456082387626,-11.522091202334272,1373.8566666666666,1553.1333333333332,1732.4099999999999,1142.3166666666666,1090.0533333333333,1037.79,3.782455442374016
2008-11-4,1317.96,1321.26,1308.39,1312.21,1725699,1565679872,1301.2,1353.8355555555545,12184.519999999991,1362.726021920285,12184.519999999991,-106.11653249294159,-102.16754868960196,-7.897967606679259,21.499643807202514,19.18766433070587,26.123602760195794,1450.3831535398815,1353.8355555555545,1257.2879575712275,25.40463130589857,16.43999999999977,77.70382695507483,-34.589610804612725,-0.7501079091815299,-6586273.197355223,-2.043854092630574e-06,2176.548037882744,-8.008048007627382,1358.5766666666668,1506.2733333333335,1653.9700000000003,1166.2566666666667,1121.6333333333332,1077.0099999999998,3.0746389681332578
2008-11-5,1324.39,1352.73,1324.39,1351.25,3155816,2594315776,1384.58,1345.48111111111,12109.32999999999,1360.430817536228,12109.32999999999,-101.1289185539149,-101.95982266246455,1.661808217099292,28.531653830425633,22.302327497279123,40.99030649671866,1427.3491515145922,1345.48111111111,1263.613070707628,38.985086871172825,45.77749999999992,57.404326123128115,2.894540960353016,2.931735128216495,-1854074.1767532746,-1.4182594703312115e-06,2586.3047739420463,-6.471060536844001,1416.25,1535.1100000000001,1653.9700000000003,1223.9299999999998,1150.4699999999998,1077.0099999999998,0.4287603030061072
2008-11-6,1332.73,1335.17,1324.85,1327.32,2815444,2369364992,1332.59,1332.4344444444434,11991.90999999999,1353.8086540289823,11991.90999999999,-97.97772337600054,-101.16340280517176,6.3713588583424325,36.56193739935211,27.055530797970118,55.574750602116104,1374.7344597962779,1332.4344444444434,1290.134429092609,33.077765607886086,41.15500000000003,47.37749546279493,-18.644935972060452,-1.7868218251254397,-2172552.3805648102,-1.7479105341047353e-06,2807.2673940457694,-2.867178924259061,1388.896666666667,1439.3133333333335,1489.73,1278.696666666667,1218.9133333333334,1159.1299999999999,0.3838421068869896
2008-11-7,1304.85,1325.92,1301.04,1322.31,1833404,1574002304,1337.19,1327.5244444444434,11947.71999999999,1347.508923223186,11947.71999999999,-94.79194113260883,-99.88911047065918,10.194338676100699,43.013147360342046,32.37473631876075,64.28996944350465,1362.490935211222,1327.5244444444434,1292.5579536776647,42.70934127279492,28.332499999999925,44.084432717678084,16.85031770288783,-0.37816645876302957,1072904.7598794084,-1.3737293687245108e-06,3373.1046066974645,2.105726464047441,1363.5166666666669,1411.1733333333334,1458.83,1268.7666666666669,1221.6733333333334,1174.58,0.39279460851100273
2008-11-10,1398.22,1441.59,1398.22,1438.55,7265808,5818157568,1434.67,1343.4699999999987,12091.229999999989,1365.7171385785489,12091.229999999989,-81.94300129938074,-96.2998886364035,28.71377467404551,61.28778779317479,42.01242014356543,99.83852309239352,1415.6859200669142,1343.4699999999987,1271.2540799330832,73.6889115733061,144.91499999999996,2.1629313411597044,-925.228215767613,8.42554547019283,5663271.530839598,4.283652370872988e-07,7917.077630133199,6.356787449078423,1551.1999999999998,1566.6699999999998,1582.1399999999999,1410.6499999999999,1285.57,1160.49,7.077195620296798
2008-11-11,1460.64,1472.31,1448.1,1454.32,7008500,5402928128,1474.63,1354.7755555555543,12192.979999999989,1383.4377108628391,12192.979999999989,-69.68433902207221,-90.97677871353724,42.58487938293007,70.69056427604384,51.571801521058234,108.92808978601505,1455.4149232055333,1354.7755555555543,1254.1361879055753,69.64522302370086,84.1724999999999,10.503882758218024,1500.3147128245992,1.090277559334485,6106408.604839524,2.108641961866923e-07,38880.75244976092,9.895191820881541,1615.4466666666663,1629.513333333333,1643.58,1444.1766666666663,1286.9733333333331,1129.77,7.347670544854592
2008-11-12,1424.96,1461.24,1422.62,1458.79,2935484,2636732928,1434.66,1369.8222222222212,12328.39999999999,1398.5081686902713,12328.39999999999,-58.929269271792464,-84.56727682518829,51.27601510679165,77.8290533214925,60.324218787869654,112.83872238873818,1486.410217326645,1369.8222222222212,1253.2342271177974,78.03067788223652,36.74000000000012,7.893968587610196,-53795.12195117903,0.3068887551950006,8949533.944337295,3.9237836266507556e-07,-13774.310352223467,8.738334476281345,1594.06,1618.82,1643.58,1422.79,1276.28,1129.77,6.494841179715208
2008-11-13,1434.85,1437.28,1422.11,1428.24,3552082,3201824000,1480.32,1379.4533333333322,12415.07999999999,1404.4545349522173,12415.07999999999,-52.26841098571231,-78.10750365729311,51.6781853431616,76.64226839638008,65.76356865737313,98.39966787439397,1499.3843694425154,1379.4533333333322,1259.522297224149,67.11001255492782,55.89250000000004,25.73130145384477,348.67735572303314,-2.11644079570501,8637210.259896064,1.4489565622446564e-07,-7449.859106822346,8.028954155919802,1557.38,1600.48,1643.58,1386.1100000000001,1257.94,1129.77,3.5366666988856315
2008-11-14,1524.93,1540.79,1518.27,1528.13,7131711,6238226944,1525.45,1402.3466666666657,12621.119999999992,1429.1896279617738,12621.119999999992,-38.4857053657272,-70.18314399897993,63.39487726650546,82.66801209046125,71.39838313506917,105.2072700012454,1546.0439209511123,1402.3466666666657,1258.649412382219,80.80524903071878,120.33250000000004,5.280500521376373,-391.8943986220137,6.760184863681751,8994703.806681786,9.158185426061985e-07,-4638.384050876561,16.454683320505108,1757.086666666667,1768.8133333333335,1780.54,1517.336666666667,1289.3133333333335,1061.29,8.969489237088395
2008-11-17,1541.34,1558.54,1530.21,1557.9,6248092,4980058624,1550.14,1429.6455555555544,12866.80999999999,1454.9317023694193,12866.80999999999,-24.873890929947038,-61.12129338517335,72.49480491045263,88.36249349720072,77.05308658911301,110.98130731337613,1587.161246233901,1429.6455555555544,1272.1298648772079,84.66173034150735,41.06999999999999,0.2485436893203389,-361.4326901752052,1.9293994876859344,13417959.432134278,1.0538619808831978e-06,-3317.3164066751283,15.29324699352452,1796.7266666666665,1806.3833333333332,1816.04,1539.2266666666665,1291.3833333333332,1043.54,8.971065866364793
2008-11-18,1564.7,1583.51,1552.4,1582.02,6806312,5234555392,1528.71,1455.2866666666657,13097.57999999999,1480.3493618955356,13097.57999999999,-12.0017982417437,-51.29739435648742,78.59119222948745,92.0658324498278,82.05733520935127,112.08282693078087,1627.8234167616336,1455.2866666666657,1282.749916571698,83.9891850589238,57.44,0.5274896449180476,-396.05312150924624,1.5363750954335842,14216256.086948268,9.347242489241424e-07,-2785.326122183733,19.189042582045026,1844.246666666667,1855.1133333333335,1865.98,1561.7766666666669,1290.1733333333334,1018.5699999999999,8.70847897092447
2008-11-19,1455.29,1485.43,1455.29,1470.24,3963817,3318990080,1480.25,1471.1666666666656,13240.49999999999,1478.3274895164286,13240.49999999999,-10.69697578526825,-43.17731064224359,64.96066971395068,81.34394376300222,81.81953806056825,80.39275516787015,1618.0735269557617,1471.1666666666656,1324.2598063775695,66.75464822946839,179.35499999999996,40.09983361064891,1254.5680954253519,-7.327685872014378,17658308.55178163,8.56970285802286e-08,-2494.8427491088883,11.18724051092407,1639.6,1752.79,1865.98,1357.1299999999999,1187.85,1018.5699999999999,0.06298855783384597
2008-11-20,1512.19,1528.46,1496.15,1498.28,7247309,5873671168,1519.33,1490.718888888888,13416.469999999992,1482.3179916131428,13416.469999999992,-7.315967014123544,-36.00504191661958,57.37814980499208,72.22990749580542,78.62299453898063,59.44373340945498,1593.3398282485612,1490.718888888888,1388.0979495292147,68.79822869168713,76.90750000000008,45.998165038588176,-872.5601337112096,1.889213074584184,13251594.626472032,5.777159056496446e-07,-2527.5659688239666,4.152097598276043,1617.0400000000002,1692.92,1768.8,1431.7500000000002,1322.3400000000001,1212.93,0.5072124038589019
2008-11-21,1461.43,1469.22,1433.19,1453.86,5259527,4182244352,1440.19,1492.4199999999992,13431.779999999993,1476.6263932905142,13431.779999999993,-8.127131458222266,-30.429459824940118,44.604656733435704,54.71047942925648,70.65215616907258,22.827125949624275,1591.9875525013595,1492.4199999999992,1392.8524474986389,51.41020971015246,83.09749999999991,80.3283767038414,118.97055708536357,-3.0095695148047774,5390039.280084129,-7.419786186913654e-07,-2931.5470210224553,-0.03162990263491091,1482.07,1613.49,1744.91,1320.6699999999998,1290.6899999999998,1260.7099999999998,2.58372308063409
2008-11-24,1493.43,1499.08,1465.23,1471.4,3816655,3095792384,1472.0,1494.317777777777,13448.859999999993,1475.5811146324113,13448.859999999993,-7.270839994673452,-25.797735858886785,37.05379172842667,46.65333077192071,62.65254770335529,14.654896909051544,1591.5314845286614,1494.317777777777,1397.1040710268928,51.632954339436964,67.78249999999991,69.46096654275082,115.84541062801999,1.1992240147795208,4735675.840746446,-5.841456738485576e-07,-3806.1311147001297,0.864415028893818,1535.03,1639.97,1744.91,1373.6299999999999,1317.1699999999998,1260.7099999999998,1.5336615891606669
2008-11-25,1462.97,1472.22,1451.86,1456.03,2688524,2323253760,1445.82,1494.0111111111105,13446.099999999995,1471.670891705929,13446.099999999995,-7.7431946600447645,-22.186827619118382,28.887265918147236,38.10759019656342,54.47089520109133,5.380980187507603,1591.6874935377268,1494.0111111111105,1396.3347286844942,49.65627179436087,25.457500000000152,78.98389095415115,118.23105481546202,-1.0500774558196646,1247854.759404807,-4.927525604567828e-07,-5142.524252623116,1.9457514143281216,1497.9633333333334,1621.4366666666667,1744.91,1336.5633333333333,1298.6366666666665,1260.7099999999998,2.5422241393414806
2008-11-26,1434.15,1439.66,1421.29,1433.76,1700721,1324721152,1438.63,1494.624444444444,13451.619999999995,1464.0887133647432,13451.619999999995,-9.80155578351173,-19.709773251997053,19.816434936970644,27.967423999040477,45.6364048004077,-7.370537603693975,1590.6973149871783,1494.624444444444,1398.5515739017096,50.70193285859613,44.65999999999997,92.31290839600541,104.09776558844914,-1.541318980405837,2759491.0457286257,-8.724980976560973e-07,-7398.427392916655,-6.175521716084372,1441.85,1593.79,1745.73,1279.6299999999999,1269.35,1259.07,4.072223271249083
2008-11-27,1527.79,1535.41,1490.87,1494.67,11581646,10093972480,1503.08,1490.9066666666663,13418.159999999996,1470.2049706917946,13418.159999999996,-6.443615857071336,-17.05654177301191,21.22585183188115,33.72323807637509,41.66534922573016,17.839015777664954,1584.0504623090314,1490.9066666666663,1397.7628710243011,45.276946530404835,114.21750000000014,54.765133768955685,77.99637587367346,4.1605082537195415,-6866022.479661717,-8.681403097543815e-07,-17304.278945808714,-4.058668720713783,1592.6766666666667,1669.2033333333334,1745.73,1430.4566666666667,1344.7633333333333,1259.07,0.25241910962459824
2008-11-28,1441.34,1451.94,1428.29,1431.49,3787701,3019384832,1430.43,1476.8611111111106,13291.749999999996,1462.4619765534358,13291.749999999996,-8.779319722599894,-15.401097362929509,13.24355528065923,24.578077839763157,35.96959209707449,1.7950493251404964,1563.238088210564,1476.8611111111106,1390.4841340116573,33.6945024894874,96.02500000000009,93.7122426334607,16.7786104572059,-4.318958683869223,-12095819.594678883,-1.5245733595858177e-06,24807.943993390443,-9.515050378629851,1453.19,1599.46,1745.73,1290.97,1275.02,1259.07,3.072131209208688
2008-12-1,1407.44,1415.87,1384.05,1385.74,2374796,1834991744,1416.18,1455.0522222222216,13095.469999999996,1447.1175812427487,13095.469999999996,-14.158810560576967,-15.152640002459002,1.9876588837640696,16.757566339968964,29.565583511372648,-8.8584680028384,1520.884420205868,1455.0522222222216,1389.2200242385752,26.020133900210162,57.71250000000009,98.88345665961941,-4.730608371700629,-3.248156686939385,-17504644.378576417,-2.3610288762800893e-06,6191.646371164294,-5.747360975078899,1406.39,1546.5800000000002,1686.7700000000002,1255.03,1243.86,1232.6899999999998,4.7635556417600515
2008-12-2,1391.85,1401.38,1387.41,1394.8,3194902,2597379328,1426.94,1446.6699999999994,13020.029999999995,1436.654064994199,13020.029999999995,-17.48942235032473,-15.619996472032149,-3.738851756585163,13.539135135736883,24.223434052827393,-7.829462698444139,1521.2608335148786,1446.6699999999994,1372.0791664851201,37.69491746590984,22.755000000000166,92.89772727272728,49.70121423013127,0.6516742836477185,-18796114.07130953,-1.5046926405583833e-06,5204.057789342939,-6.9065862188643,1405.01,1545.89,1686.7700000000002,1253.6499999999999,1243.1699999999998,1232.6899999999998,3.5854756095031663
2008-12-3,1434.8,1457.08,1433.04,1451.8,5319401,4199195392,1452.33,1441.5055555555548,12973.549999999994,1439.6832519953591,12973.549999999994,-15.3525578283286,-15.56650874329144,0.4279018299256805,23.94636845553705,24.131078853730614,23.576947659149923,1506.9653461728058,1441.5055555555548,1376.0457649383038,43.07302533532042,70.40749999999986,55.23916490486262,56.411719939117354,4.00531300492446,-11914385.658077866,-1.445372103687461e-06,5563.11887957898,-0.141691772247668,1510.5633333333333,1598.6666666666667,1686.7700000000002,1359.2033333333331,1295.9466666666665,1232.6899999999998,0.7141453187447269
